Date,Close
1981-01-02,1.53410000
1981-01-05,1.54180000
1981-01-06,1.52640000
1981-01-07,1.52640000
1981-01-08,1.52640000
1981-01-09,1.53710000
1981-01-12,1.53710000
1981-01-13,1.54490000
1981-01-14,1.54490000
1981-01-15,1.54490000
1981-01-16,1.55570000
1981-01-19,1.55570000
1981-01-20,1.55570000
1981-01-21,1.55570000
1981-01-22,1.55100000
1981-01-23,1.55100000
1981-01-26,1.56340000
1981-01-27,1.57590000
1981-01-28,1.58220000
1981-01-29,1.58860000
1981-01-30,1.58860000
1981-02-02,1.61080000
1981-02-03,1.61080000
1981-02-04,1.60280000
1981-02-05,1.60280000
1981-02-06,1.60280000
1981-02-09,1.60590000
1981-02-10,1.60590000
1981-02-11,1.60590000
1981-02-13,1.62850000
1981-02-17,1.65790000
1981-02-18,1.62980000
1981-02-19,1.62980000
1981-02-20,1.60210000
1981-02-23,1.59090000
1981-02-24,1.60990000
1981-02-25,1.60350000
1981-02-26,1.61790000
1981-02-27,1.61790000
1981-03-02,1.62930000
1981-03-03,1.64560000
1981-03-04,1.63740000
1981-03-05,1.64560000
1981-03-06,1.64560000
1981-03-09,1.64560000
1981-03-10,1.64070000
1981-03-11,1.64070000
1981-03-12,1.64070000
1981-03-13,1.64070000
1981-03-16,1.64020000
1981-03-17,1.63090000
1981-03-18,1.62270000
1981-03-19,1.60490000
1981-03-20,1.61290000
1981-03-23,1.61290000
1981-03-24,1.62090000
1981-03-25,1.62090000
1981-03-26,1.62090000
1981-03-27,1.63720000
1981-03-30,1.63720000
1981-03-31,1.61650000
1981-04-01,1.63370000
1981-04-02,1.63370000
1981-04-03,1.64180000
1981-04-06,1.65000000
1981-04-07,1.65990000
1981-04-08,1.64830000
1981-04-09,1.64830000
1981-04-10,1.65650000
1981-04-13,1.65650000
1981-04-14,1.66820000
1981-04-15,1.66820000
1981-04-16,1.67980000
1981-04-17,1.67980000
1981-04-20,1.67980000
1981-04-21,1.67980000
1981-04-22,1.67980000
1981-04-23,1.67980000
1981-04-24,1.67980000
1981-04-27,1.67980000
1981-04-28,1.67980000
1981-04-29,1.67980000
1981-04-30,1.68820000
1981-05-01,1.68820000
1981-05-04,1.68820000
1981-05-05,1.70850000
1981-05-06,1.71700000
1981-05-07,1.71700000
1981-05-08,1.71700000
1981-05-11,1.71700000
1981-05-12,1.72730000
1981-05-13,1.72730000
1981-05-14,1.73590000
1981-05-15,1.73590000
1981-05-18,1.73590000
1981-05-19,1.73590000
1981-05-20,1.73590000
1981-05-21,1.72720000
1981-05-22,1.74290000
1981-05-26,1.73920000
1981-05-27,1.74800000
1981-05-28,1.74800000
1981-05-29,1.74800000
1981-06-01,1.74800000
1981-06-02,1.75670000
1981-06-03,1.75670000
1981-06-04,1.76720000
1981-06-05,1.78130000
1981-06-08,1.78130000
1981-06-09,1.78130000
1981-06-10,1.77420000
1981-06-11,1.78130000
1981-06-12,1.77240000
1981-06-15,1.75120000
1981-06-16,1.75120000
1981-06-17,1.75120000
1981-06-18,1.75990000
1981-06-19,1.75990000
1981-06-22,1.75110000
1981-06-23,1.75110000
1981-06-24,1.75110000
1981-06-25,1.75110000
1981-06-26,1.75110000
1981-06-29,1.75110000
1981-06-30,1.75110000
1981-07-01,1.75110000
1981-07-02,1.76160000
1981-07-03,1.76160000
1981-07-06,1.76160000
1981-07-07,1.76860000
1981-07-08,1.76860000
1981-07-09,1.76860000
1981-07-10,1.76860000
1981-07-13,1.75980000
1981-07-14,1.75100000
1981-07-15,1.75980000
1981-07-16,1.75100000
1981-07-17,1.75100000
1981-07-20,1.75970000
1981-07-21,1.76670000
1981-07-22,1.76670000
1981-07-23,1.76670000
1981-07-24,1.76670000
1981-07-27,1.76670000
1981-07-28,1.77550000
1981-07-29,1.77550000
1981-07-30,1.77550000
1981-07-31,1.78450000
1981-08-03,1.79340000
1981-08-04,1.81130000
1981-08-05,1.81130000
1981-08-06,1.80410000
1981-08-07,1.81490000
1981-08-10,1.83670000
1981-08-11,1.83670000
1981-08-12,1.80920000
1981-08-13,1.80920000
1981-08-14,1.82180000
1981-08-17,1.80000000
1981-08-18,1.80000000
1981-08-19,1.79100000
1981-08-20,1.79100000
1981-08-21,1.77300000
1981-08-24,1.78720000
1981-08-25,1.79970000
1981-08-26,1.78530000
1981-08-27,1.78530000
1981-08-28,1.77270000
1981-08-31,1.77270000
1981-09-01,1.78150000
1981-09-02,1.78150000
